group,mean,se,p_msmw_w,replicate
MSM_prevalence,0.0995495495495495,0.0026944317889618,0.05,31
MSM_hi_prevalence,0.4906444906444906,0.0156202964276314,0.05,31
MSMW_prevalence,0.0806756756756756,0.0020701126654191,0.05,31
MSMW_hi_prevalence,0.4813384813384813,0.0181528529314763,0.05,31
WSM_prevalence,0.0439658605974395,0.0005071269503182,0.05,33
WSM_hi_prevalence,0.4881081081081082,0.0058915520927627,0.05,33
MSW_prevalence,0.0321365576102418,0.0003560749405596,0.05,33
MSW_hi_prevalence,0.4442567567567567,0.0060633536207996,0.05,33
MSM_prevalence,0.0931531531531531,0.00294524026286,0.05,33
MSM_hi_prevalence,0.4587482219061166,0.0144763974546593,0.05,33
MSMW_prevalence,0.1097297297297297,0.0033442722870757,0.05,33
MSMW_hi_prevalence,0.4799344799344798,0.0165024092380097,0.05,33
WSM_prevalence,0.0477724039829303,0.0005408382632795,0.05,47
WSM_hi_prevalence,0.50263471018188,0.0068557954482779,0.05,47
MSW_prevalence,0.0357837837837837,0.0003991861557164,0.05,47
MSW_hi_prevalence,0.4071952747449436,0.0061728150833724,0.05,47
MSM_prevalence,0.1215315315315315,0.0034041393539803,0.05,47
MSM_hi_prevalence,0.5059459459459458,0.0155936551520135,0.05,47
MSMW_prevalence,0.1248648648648648,0.0033529069817803,0.05,47
MSMW_hi_prevalence,0.5100261551874457,0.0121728428021655,0.05,47
WSM_prevalence,0.0408136557610241,0.0004726671667422,0.05,49
WSM_hi_prevalence,0.4771534124052111,0.0071185228735578,0.05,49
MSW_prevalence,0.03100426742532,0.0003994496516462,0.05,49
MSW_hi_prevalence,0.4029296472044563,0.0068426341868277,0.05,49
MSM_prevalence,0.1244144144144143,0.0026091586018313,0.05,49
MSM_hi_prevalence,0.5603603603603606,0.0144123288447855,0.05,49
MSMW_prevalence,0.1481081081081081,0.0031619889072425,0.05,49
MSMW_hi_prevalence,0.5162162162162163,0.0135003689825637,0.05,49
WSM_prevalence,0.042850640113798,0.0005692665678614,0.05,51
WSM_hi_prevalence,0.4939234536549973,0.006823635230023,0.05,51
MSW_prevalence,0.0313399715504978,0.0004141332961425,0.05,51
MSW_hi_prevalence,0.3861781244331579,0.0049383995356993,0.05,51
MSM_prevalence,0.0947747747747747,0.0028926417658248,0.05,51
MSM_hi_prevalence,0.4468468468468468,0.0149340493045735,0.05,51
MSMW_prevalence,0.0944594594594594,0.0028328284114468,0.05,51
MSMW_hi_prevalence,0.4324324324324324,0.0171058037336162,0.05,51
WSM_prevalence,0.0398918918918919,0.0005009285129975,0.05,52
WSM_hi_prevalence,0.4945101351351351,0.0080996907849732,0.05,52
MSW_prevalence,0.0295988620199146,0.0004738130558629,0.05,52
MSW_hi_prevalence,0.3588193456614509,0.0061743085078735,0.05,52
MSM_prevalence,0.1097297297297297,0.0028397835616439,0.05,52
MSM_hi_prevalence,0.4508338125359402,0.0158979753036181,0.05,52
MSMW_prevalence,0.1137837837837837,0.0038574710349512,0.05,52
MSMW_hi_prevalence,0.445945945945946,0.0194920239155288,0.05,52
WSM_prevalence,0.0413997155049786,0.0004354436678713,0.05,55
WSM_hi_prevalence,0.5233415233415233,0.0071253110153071,0.05,55
MSW_prevalence,0.0309871977240398,0.0004697490574144,0.05,55
MSW_hi_prevalence,0.4012474012474012,0.0071300096896165,0.05,55
MSM_prevalence,0.1343243243243243,0.0022626387136179,0.05,55
MSM_hi_prevalence,0.5385007649158592,0.0093512892526937,0.05,55
MSMW_prevalence,0.1251351351351351,0.0034413058319586,0.05,55
MSMW_hi_prevalence,0.5745422842197035,0.0151467752752548,0.05,55
WSM_prevalence,0.0365234708392603,0.000645163511021,0.05,60
WSM_hi_prevalence,0.4590404357846219,0.0100443149583339,0.05,60
MSW_prevalence,0.0271294452347083,0.0004713983206823,0.05,60
MSW_hi_prevalence,0.3434234234234233,0.0067146502492245,0.05,60
MSM_prevalence,0.1026126126126126,0.0032320321188383,0.05,60
MSM_hi_prevalence,0.436203645505971,0.0147084174055779,0.05,60
MSMW_prevalence,0.1358108108108107,0.0043388457381077,0.05,60
MSMW_hi_prevalence,0.5337837837837838,0.0188328901346526,0.05,60
WSM_prevalence,0.0351635846372688,0.0004770344258998,0.05,66
WSM_hi_prevalence,0.4418331374853114,0.0076717558665217,0.05,66
MSW_prevalence,0.0287852062588904,0.0004248797656351,0.05,66
MSW_hi_prevalence,0.348115721355158,0.0065180516214242,0.05,66
MSM_prevalence,0.1127927927927927,0.0028810053946453,0.05,66
MSM_hi_prevalence,0.5247198417930125,0.0158884569165656,0.05,66
MSMW_prevalence,0.1433783783783783,0.0038606257858649,0.05,66
MSMW_hi_prevalence,0.5060810810810811,0.0148946943401687,0.05,66
WSM_prevalence,0.0435618776671408,0.0005317173978777,0.05,71
WSM_hi_prevalence,0.4986210700496416,0.0076392418105766,0.05,71
MSW_prevalence,0.0334736842105263,0.0004867369033575,0.05,71
MSW_hi_prevalence,0.3967641110498254,0.0067259568136122,0.05,71
MSM_prevalence,0.1348648648648649,0.0025690159762698,0.05,71
MSM_hi_prevalence,0.511954261954262,0.0106784526030734,0.05,71
MSMW_prevalence,0.1148648648648648,0.0035750558411737,0.05,71
MSMW_hi_prevalence,0.5526561043802423,0.0195688297583393,0.05,71
WSM_prevalence,0.0372517780938833,0.0004582107113058,0.05,73
WSM_hi_prevalence,0.422475106685633,0.0062086349149284,0.05,73
MSW_prevalence,0.027556187766714,0.0004038515692996,0.05,73
MSW_hi_prevalence,0.3779353123615419,0.0085508106347354,0.05,73
MSM_prevalence,0.1188288288288288,0.0029003474997356,0.05,73
MSM_hi_prevalence,0.5329024676850763,0.0144344111027718,0.05,73
MSMW_prevalence,0.0872972972972973,0.0031752763150589,0.05,73
MSMW_hi_prevalence,0.4676850763807286,0.0205929329073167,0.05,73
WSM_prevalence,0.0382019914651493,0.0004175286858748,0.05,76
WSM_hi_prevalence,0.4518696778970751,0.0067010910845136,0.05,76
MSW_prevalence,0.0290241820768136,0.0003126829085939,0.05,76
MSW_hi_prevalence,0.3581567178689481,0.007227305024929,0.05,76
MSM_prevalence,0.1081981981981981,0.0031942834391977,0.05,76
MSM_hi_prevalence,0.4932432432432432,0.0156397797560875,0.05,76
MSMW_prevalence,0.1112162162162162,0.0030412911986288,0.05,76
MSMW_hi_prevalence,0.5187110187110187,0.0166374298190214,0.05,76
WSM_prevalence,0.040950213371266,0.0004814181080402,0.05,79
WSM_hi_prevalence,0.4539154539154539,0.0072496451673276,0.05,79
MSW_prevalence,0.0306116642958748,0.0004112546949614,0.05,79
MSW_hi_prevalence,0.3886368119944762,0.0063711798232215,0.05,79
MSM_prevalence,0.1136036036036036,0.0026826920203623,0.05,79
MSM_hi_prevalence,0.5186889016676249,0.0125941884538816,0.05,79
MSMW_prevalence,0.1237837837837837,0.0034626135208968,0.05,79
MSMW_hi_prevalence,0.4826254826254825,0.0135043175182236,0.05,79
WSM_prevalence,0.041325746799431,0.0007218490830262,0.05,84
WSM_hi_prevalence,0.4479773891538597,0.0096890646343022,0.05,84
MSW_prevalence,0.0294850640113797,0.0005169030885357,0.05,84
MSW_hi_prevalence,0.4018544091536792,0.0082118721908214,0.05,84
MSM_prevalence,0.1167567567567567,0.0030387511881623,0.05,84
MSM_hi_prevalence,0.5009009009009009,0.0158916593573302,0.05,84
MSMW_prevalence,0.117027027027027,0.0039012753913828,0.05,84
MSMW_hi_prevalence,0.5665665665665666,0.0172735123197127,0.05,84
WSM_prevalence,0.0341052631578947,0.0004947378509518,0.05,87
WSM_hi_prevalence,0.4178178178178178,0.0085555498233156,0.05,87
MSW_prevalence,0.0260654338549075,0.0004895206958828,0.05,87
MSW_hi_prevalence,0.3298080689385037,0.0073039322288501,0.05,87
MSM_prevalence,0.1208108108108108,0.0029775195010504,0.05,87
MSM_hi_prevalence,0.512938470385279,0.0141792156480022,0.05,87
MSMW_prevalence,0.1098648648648648,0.0024467795105436,0.05,87
MSMW_hi_prevalence,0.4410810810810811,0.0139915449789673,0.05,87
WSM_prevalence,0.0446372688477951,0.000521105009013,0.05,98
WSM_hi_prevalence,0.5005630630630631,0.0064771139160399,0.05,98
MSW_prevalence,0.0338662873399715,0.0004212234648036,0.05,98
MSW_hi_prevalence,0.3968440490179621,0.0072395140199781,0.05,98
MSM_prevalence,0.0975675675675675,0.0026206255912091,0.05,98
MSM_hi_prevalence,0.4647147147147147,0.0157697374916798,0.05,98
MSMW_prevalence,0.0891891891891891,0.003511636135066,0.05,98
MSMW_hi_prevalence,0.4189189189189189,0.0155125703885813,0.05,98
WSM_prevalence,0.0403698435277382,0.0004818177011411,0.05,99
WSM_hi_prevalence,0.4697297297297297,0.0075119506371746,0.05,99
MSW_prevalence,0.0315732574679943,0.0005268836188682,0.05,99
MSW_hi_prevalence,0.3718042366691015,0.0072485880918452,0.05,99
MSM_prevalence,0.1315315315315315,0.0033348209758322,0.05,99
MSM_hi_prevalence,0.5245700245700246,0.0129842952168158,0.05,99
MSMW_prevalence,0.1335135135135135,0.0032469948271964,0.05,99
MSMW_hi_prevalence,0.5337837837837838,0.0131005468217831,0.05,99
WSM_prevalence,0.0433684210526315,0.000462119329282,0.05,105
WSM_hi_prevalence,0.5009130752373996,0.0075345767670569,0.05,105
MSW_prevalence,0.0328193456614509,0.0004047568702305,0.05,105
MSW_hi_prevalence,0.4022257551669317,0.007377710084405,0.05,105
MSM_prevalence,0.1017117117117117,0.0030226086730202,0.05,105
MSM_hi_prevalence,0.4708392603129445,0.0160838614443677,0.05,105
MSMW_prevalence,0.1197297297297297,0.0039892213350267,0.05,105
MSMW_hi_prevalence,0.4864864864864865,0.0178259868445005,0.05,105
WSM_prevalence,0.0442560455192034,0.0006333222416151,0.05,113
WSM_hi_prevalence,0.5030630630630629,0.0083372146900765,0.05,113
MSW_prevalence,0.0347709815078236,0.0004846483073664,0.05,113
MSW_hi_prevalence,0.3979729729729729,0.0077990840290011,0.05,113
MSM_prevalence,0.0985585585585585,0.0027171784509689,0.05,113
MSM_hi_prevalence,0.522972972972973,0.0140842321524836,0.05,113
MSMW_prevalence,0.1167567567567567,0.0031433244497991,0.05,113
MSMW_hi_prevalence,0.4402560455192034,0.0132817252208907,0.05,113
WSM_prevalence,0.0391977240398293,0.0004982120770765,0.05,115
WSM_hi_prevalence,0.4553014553014553,0.007002365605008,0.05,115
MSW_prevalence,0.0288421052631578,0.0004952084217432,0.05,115
MSW_hi_prevalence,0.4094594594594594,0.0080024536543309,0.05,115
MSM_prevalence,0.1288288288288288,0.0031273071995873,0.05,115
MSM_hi_prevalence,0.499412455934195,0.0140322066777329,0.05,115
MSMW_prevalence,0.13,0.0036607240951621,0.05,115
MSMW_hi_prevalence,0.565110565110565,0.0131918748876326,0.05,115
WSM_prevalence,0.0401479374110953,0.0005264652776399,0.05,120
WSM_hi_prevalence,0.4592743428359868,0.0065278221704944,0.05,120
MSW_prevalence,0.0301963015647226,0.0005109852310835,0.05,120
MSW_hi_prevalence,0.3807457092128625,0.0080125083546606,0.05,120
MSM_prevalence,0.1323423423423423,0.0027758698097981,0.05,120
MSM_hi_prevalence,0.5555555555555557,0.0130874899619681,0.05,120
MSMW_prevalence,0.118108108108108,0.0033013746758624,0.05,120
MSMW_hi_prevalence,0.5108979947689624,0.0169330510107029,0.05,120
WSM_prevalence,0.0404551920341394,0.0003861384594967,0.05,124
WSM_hi_prevalence,0.4731874731874732,0.0076349556128399,0.05,124
MSW_prevalence,0.0298719772403982,0.0004617435900009,0.05,124
MSW_hi_prevalence,0.3945945945945945,0.0072820481765288,0.05,124
MSM_prevalence,0.1147747747747747,0.0028255369994057,0.05,124
MSM_hi_prevalence,0.4769144144144144,0.0126817724807755,0.05,124
MSMW_prevalence,0.1112162162162162,0.0030351136086347,0.05,124
MSMW_hi_prevalence,0.4684684684684685,0.0146465893858842,0.05,124
WSM_prevalence,0.0407908961593172,0.000485669656805,0.05,129
WSM_hi_prevalence,0.471071071071071,0.0062653032129523,0.05,129
MSW_prevalence,0.0287339971550497,0.0003182164387968,0.05,129
MSW_hi_prevalence,0.3717117117117117,0.0063771227620102,0.05,129
MSM_prevalence,0.094054054054054,0.0028914724389344,0.05,129
MSM_hi_prevalence,0.4353701527614571,0.0163013333699058,0.05,129
MSMW_prevalence,0.0967567567567567,0.003573636661315,0.05,129
MSMW_hi_prevalence,0.4468468468468469,0.0175425246930149,0.05,129
WSM_prevalence,0.0423100995732574,0.0005415826843431,0.05,131
WSM_hi_prevalence,0.4642189359170491,0.0067442579257143,0.05,131
MSW_prevalence,0.0318406827880512,0.0004772379839186,0.05,131
MSW_hi_prevalence,0.4024024024024024,0.0090769690430957,0.05,131
MSM_prevalence,0.1226126126126126,0.0032346120273101,0.05,131
MSM_hi_prevalence,0.5103338632750398,0.0116097691506241,0.05,131
MSMW_prevalence,0.1098648648648648,0.0036219969775454,0.05,131
MSMW_hi_prevalence,0.4721780604133546,0.0158717319892654,0.05,131
WSM_prevalence,0.0414736842105263,0.0005614035087719,0.05,139
WSM_hi_prevalence,0.4885227693446872,0.0086493473863681,0.05,139
MSW_prevalence,0.0316984352773826,0.0005167482237151,0.05,139
MSW_hi_prevalence,0.3758603323820715,0.007121889775723,0.05,139
MSM_prevalence,0.1071171171171171,0.0026158896985444,0.05,139
MSM_hi_prevalence,0.4821867321867321,0.0131551010681482,0.05,139
MSMW_prevalence,0.1358108108108107,0.0033193033201694,0.05,139
MSMW_hi_prevalence,0.4952520087655221,0.0136970754211023,0.05,139
WSM_prevalence,0.0423840682788051,0.0004639915234492,0.05,144
WSM_hi_prevalence,0.4801378559767822,0.0077740420162059,0.05,144
MSW_prevalence,0.0311009957325746,0.0003864085254984,0.05,144
MSW_hi_prevalence,0.3876292399782332,0.0054327744825663,0.05,144
MSM_prevalence,0.1085585585585585,0.002542729730721,0.05,144
MSM_hi_prevalence,0.5135135135135135,0.0120837059042668,0.05,144
MSMW_prevalence,0.1098648648648648,0.0031209748039627,0.05,144
MSMW_hi_prevalence,0.5246971109040075,0.0136352633410094,0.05,144
WSM_prevalence,0.040950213371266,0.0004981308425783,0.05,145
WSM_hi_prevalence,0.4646172890447699,0.0066876100076768,0.05,145
MSW_prevalence,0.0297069701280227,0.000481912882382,0.05,145
MSW_hi_prevalence,0.3578378378378378,0.0060970575729596,0.05,145
MSM_prevalence,0.1217117117117117,0.0027418749494823,0.05,145
MSM_hi_prevalence,0.5399120050282842,0.0129066774198713,0.05,145
MSMW_prevalence,0.0817567567567567,0.0024215639740028,0.05,145
MSMW_hi_prevalence,0.493993993993994,0.0199385228098519,0.05,145
WSM_prevalence,0.0409900426742532,0.0004618935329929,0.05,147
WSM_hi_prevalence,0.441918739931985,0.0053868162235168,0.05,147
MSW_prevalence,0.0299459459459459,0.0003667718426321,0.05,147
MSW_hi_prevalence,0.3680823680823681,0.0061919867330097,0.05,147
MSM_prevalence,0.1193693693693693,0.0030588648141505,0.05,147
MSM_hi_prevalence,0.4961389961389961,0.0131939428919138,0.05,147
MSMW_prevalence,0.1404054054054054,0.0036932816733506,0.05,147
MSMW_hi_prevalence,0.5244704163623082,0.013057791748519,0.05,147
WSM_prevalence,0.0427368421052631,0.0004644893716923,0.05,149
WSM_hi_prevalence,0.4712937789860867,0.0071086433440417,0.05,149
MSW_prevalence,0.032352773826458,0.0003852360939928,0.05,149
MSW_hi_prevalence,0.4144882587505538,0.0071976449830321,0.05,149
MSM_prevalence,0.1363963963963964,0.003459519414729,0.05,149
MSM_hi_prevalence,0.5613738738738738,0.0125308767888892,0.05,149
MSMW_prevalence,0.1244594594594594,0.00304978574411,0.05,149
MSMW_hi_prevalence,0.5510026155187444,0.0148098719049589,0.05,149
WSM_prevalence,0.0417809388335704,0.0005260055728476,0.05,154
WSM_hi_prevalence,0.4607824607824608,0.0073900980526001,0.05,154
MSW_prevalence,0.0293200568990042,0.0004106222425157,0.05,154
MSW_hi_prevalence,0.3944708066845471,0.0069373606838145,0.05,154
MSM_prevalence,0.1112612612612612,0.0027863272376609,0.05,154
MSM_hi_prevalence,0.5045045045045045,0.014468907528511,0.05,154
MSMW_prevalence,0.1425675675675675,0.0035068659683156,0.05,154
MSMW_hi_prevalence,0.5303140978816656,0.0126695015736524,0.05,154
WSM_prevalence,0.0367852062588904,0.0004334087619978,0.05,161
WSM_hi_prevalence,0.4425675675675675,0.0064674380017018,0.05,161
MSW_prevalence,0.0283186344238975,0.0003939111851075,0.05,161
MSW_hi_prevalence,0.3519564340459863,0.0050709600573169,0.05,161
MSM_prevalence,0.1103603603603603,0.0029134546414312,0.05,161
MSM_hi_prevalence,0.4695160276555625,0.0142437235548154,0.05,161
MSMW_prevalence,0.1145945945945946,0.0038960709128231,0.05,161
MSMW_hi_prevalence,0.4932432432432433,0.0187638652661818,0.05,161
WSM_prevalence,0.0364893314366998,0.0003950442134245,0.05,166
WSM_hi_prevalence,0.4436936936936936,0.0062240544871425,0.05,166
MSW_prevalence,0.0280967283072546,0.0003369047865848,0.05,166
MSW_hi_prevalence,0.3341523341523341,0.0048820509899856,0.05,166
MSM_prevalence,0.1376576576576576,0.0029194070205721,0.05,166
MSM_hi_prevalence,0.545045045045045,0.0134965588501102,0.05,166
MSMW_prevalence,0.109054054054054,0.0027320107616407,0.05,166
MSMW_hi_prevalence,0.5481081081081082,0.0173890210687492,0.05,166
WSM_prevalence,0.0410526315789473,0.000482410877656,0.05,167
WSM_hi_prevalence,0.4691380569758948,0.0061876896133857,0.05,167
MSW_prevalence,0.0314765291607396,0.0004842436215503,0.05,167
MSW_hi_prevalence,0.3778191985088536,0.0063077599452182,0.05,167
MSM_prevalence,0.0781981981981981,0.0026394841895144,0.05,167
MSM_hi_prevalence,0.5438165438165438,0.017054325087781,0.05,167
MSMW_prevalence,0.0878378378378378,0.0028179267167993,0.05,167
MSMW_hi_prevalence,0.5307125307125308,0.0217189690518855,0.05,167
WSM_prevalence,0.0370697012802275,0.0004724007252516,0.05,172
WSM_hi_prevalence,0.4136402027027027,0.0068763031991567,0.05,172
MSW_prevalence,0.0258947368421052,0.0004061697158873,0.05,172
MSW_hi_prevalence,0.3237943826179121,0.0056153263823537,0.05,172
MSM_prevalence,0.1277477477477477,0.0035959001745923,0.05,172
MSM_hi_prevalence,0.6031641397495056,0.0164960003332221,0.05,172
MSMW_prevalence,0.1366216216216216,0.0036249368538253,0.05,172
MSMW_hi_prevalence,0.5315315315315315,0.012514911375869,0.05,172
WSM_prevalence,0.0331152204836415,0.0006882950563463,0.05,177
WSM_hi_prevalence,0.4192331866750472,0.0099324963889659,0.05,177
MSW_prevalence,0.0259971550497866,0.0004950485868575,0.05,177
MSW_hi_prevalence,0.3443199296857833,0.0069822295337792,0.05,177
MSM_prevalence,0.1124324324324324,0.0028842901970418,0.05,177
MSM_hi_prevalence,0.5184275184275183,0.0153001979461665,0.05,177
MSMW_prevalence,0.102027027027027,0.0033583490345656,0.05,177
MSMW_hi_prevalence,0.5689189189189189,0.0180039359384786,0.05,177
WSM_prevalence,0.0379857752489331,0.0005209807391362,0.05,178
WSM_hi_prevalence,0.4188360139280384,0.0065822362848059,0.05,178
MSW_prevalence,0.0284950213371265,0.0003902274404301,0.05,178
MSW_hi_prevalence,0.3853462837837837,0.0064435904064157,0.05,178
MSM_prevalence,0.1107207207207207,0.0027676546324309,0.05,178
MSM_hi_prevalence,0.4567567567567567,0.0106687361031261,0.05,178
MSMW_prevalence,0.101081081081081,0.0032543291514217,0.05,178
MSMW_hi_prevalence,0.4771309771309771,0.0163572387414028,0.05,178
WSM_prevalence,0.039578947368421,0.0004299672690587,0.05,179
WSM_hi_prevalence,0.4735050010640561,0.0066578898417265,0.05,179
MSW_prevalence,0.0298605974395448,0.0004308573545978,0.05,179
MSW_hi_prevalence,0.3718848718848719,0.0068616104915937,0.05,179
MSM_prevalence,0.0927927927927927,0.003423489278119,0.05,179
MSM_hi_prevalence,0.4247104247104248,0.0190849750215235,0.05,179
MSMW_prevalence,0.0827027027027026,0.0036791076540959,0.05,179
MSMW_hi_prevalence,0.4043243243243243,0.0205500215198317,0.05,179
WSM_prevalence,0.0372403982930298,0.0004586344465451,0.05,180
WSM_hi_prevalence,0.456777388075098,0.0077106437606093,0.05,180
MSW_prevalence,0.0283015647226173,0.0003597309269202,0.05,180
MSW_hi_prevalence,0.3572267920094008,0.0061059370419584,0.05,180
MSM_prevalence,0.1299099099099099,0.0026611757986661,0.05,180
MSM_hi_prevalence,0.5188014101057579,0.0137170534070536,0.05,180
MSMW_prevalence,0.1297297297297297,0.0034492564913784,0.05,180
MSMW_hi_prevalence,0.5365659777424481,0.0143439567487318,0.05,180
WSM_prevalence,0.0425604551920341,0.0004300843807684,0.05,184
WSM_hi_prevalence,0.4807360552041403,0.0060029464866873,0.05,184
MSW_prevalence,0.0320113798008534,0.0004012198004901,0.05,184
MSW_hi_prevalence,0.3889889889889889,0.0068264060607511,0.05,184
MSM_prevalence,0.1096396396396396,0.0024328958146842,0.05,184
MSM_hi_prevalence,0.5107556536127965,0.0114184133518839,0.05,184
MSMW_prevalence,0.1116216216216215,0.0031661572258189,0.05,184
MSMW_hi_prevalence,0.5279922779922781,0.0186767678343099,0.05,184
WSM_prevalence,0.0395504978662873,0.0003803778702077,0.05,190
WSM_hi_prevalence,0.4763023893458676,0.005634390225179,0.05,190
MSW_prevalence,0.0297581792318634,0.0003382474453651,0.05,190
MSW_hi_prevalence,0.3858858858858859,0.0064972677953071,0.05,190
MSM_prevalence,0.1246846846846847,0.0031359461862103,0.05,190
MSM_hi_prevalence,0.5,0.0132202411012346,0.05,190
MSMW_prevalence,0.0904054054054054,0.003657535612396,0.05,190
MSMW_hi_prevalence,0.4724324324324323,0.0171786471157521,0.05,190
WSM_prevalence,0.0398918918918918,0.0005642189727364,0.05,193
WSM_hi_prevalence,0.456774655450152,0.0083882324146203,0.05,193
MSW_prevalence,0.0305547652916074,0.0004690631885183,0.05,193
MSW_hi_prevalence,0.3869683637125498,0.0085351612914717,0.05,193
MSM_prevalence,0.0989189189189189,0.0026155449354854,0.05,193
MSM_hi_prevalence,0.516891891891892,0.0145327001981987,0.05,193
MSMW_prevalence,0.1229729729729729,0.0031147923945892,0.05,193
MSMW_hi_prevalence,0.4767844767844766,0.0121060431030296,0.05,193
WSM_prevalence,0.0395618776671408,0.0004524693346587,0.05,196
WSM_hi_prevalence,0.487724365586961,0.0081694405292779,0.05,196
MSW_prevalence,0.0300028449502133,0.0003800680285545,0.05,196
MSW_hi_prevalence,0.393739062803811,0.0069895960669092,0.05,196
MSM_prevalence,0.1024324324324324,0.0028051166625117,0.05,196
MSM_hi_prevalence,0.4820867379006913,0.0148250907775692,0.05,196
MSMW_prevalence,0.1122972972972972,0.0032970696027324,0.05,196
MSMW_hi_prevalence,0.4454799627213421,0.0155467473650837,0.05,196
WSM_prevalence,0.0390327169274537,0.0004951048982155,0.05,200
WSM_hi_prevalence,0.4960498960498961,0.0054687810607211,0.05,200
MSW_prevalence,0.0308221906116643,0.0004470747711458,0.05,200
MSW_hi_prevalence,0.3650499814883376,0.0065219867228788,0.05,200
MSM_prevalence,0.119009009009009,0.0029760047634538,0.05,200
MSM_hi_prevalence,0.4903474903474903,0.0113359634925279,0.05,200
MSMW_prevalence,0.1321621621621621,0.0035962763344526,0.05,200
MSMW_hi_prevalence,0.4714714714714715,0.0155044117327803,0.05,200
WSM_prevalence,0.0404722617354196,0.0005929611554082,0.05,208
WSM_hi_prevalence,0.4844233546523622,0.0085760022490637,0.05,208
MSW_prevalence,0.03100426742532,0.0005319220083128,0.05,208
MSW_hi_prevalence,0.3987525987525988,0.00713201756632,0.05,208
